Name,Day,Time,Count,Time Offset,LocNumber,Failures,Hauled Out,Satellites,InitLat,InitLon,InitTime,InitType,Latitude,Longitude,Height,Bad Sats,50CI,95CI,Residual,Time Error,TWIC Power,Fastloc Power,Noise,Range Bits,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR
178578,24-Jul-2022,15:16:00,1,,,,,,,,,,,,,,,,,,,,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178578,28-Jun-2023,12:59:00,1,45.000000,31,,0,5,13.60102,144.92526,15:32:35 28-Jun-2023,FastGPS,13.60166,144.92615,,,,,15.3,-0.1,,,,15,15,102,,,,12,3519,,,,25,20846,,,,24,17411,,,,23,6202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178578,28-Jun-2023,13:51:00,3,45.000000,36,,0,6,13.60102,144.92526,15:32:35 28-Jun-2023,FastGPS,13.59716,144.92583,,1,,,25.5,0.0,,,,15,25,8864,,,,23,11294,,,,32,2099,,,,10,32044,,,,28,4832,,,,22,13383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178578,28-Jun-2023,14:11:00,1,45.000000,37,,1,5,13.60102,144.92526,15:32:35 28-Jun-2023,FastGPS,13.60022,144.92492,,,,,6.9,-0.6,,,,15,10,14404,,,,12,24260,,,,25,22756,,,,32,3437,,,,23,28852,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178578,28-Jun-2023,14:12:00,4,45.000000,38,,1,5,13.60102,144.92526,15:32:35 28-Jun-2023,FastGPS,13.59975,144.92586,,,,,8.8,-0.5,,,,15,10,21172,,,,12,26914,,,,25,27857,,,,32,13334,,,,28,30298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178578,28-Jun-2023,15:32:35,3,45.000000,39,,0,7,13.60174,144.92506,16:20:57 28-Jun-2023,FastGPS,13.60102,144.92526,,1,,,8.8,0.8,,,,15,32,5225,,,,10,13770,,,,25,16824,,,,22,10340,,,,28,26568,,,,26,31788,,,,29,28033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178578,28-Jun-2023,15:35:10,2,45.000000,40,1,0,7,13.60174,144.92506,16:20:57 28-Jun-2023,FastGPS,13.60167,144.92559,,1,,,3.4,0.4,,,,15,10,1008,,,,32,5082,,,,25,2131,,,,28,24347,,,,29,22894,,,,22,13493,,,,31,11458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178578,28-Jun-2023,15:36:25,3,45.000000,41,1,0,7,13.60174,144.92506,16:20:57 28-Jun-2023,FastGPS,13.60167,144.92573,,1,,,4.7,0.4,,,,15,25,271,,,,10,62,,,,22,20282,,,,31,15987,,,,32,10220,,,,29,25586,,,,12,503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178578,28-Jun-2023,15:37:00,1,45.000000,42,1,0,7,13.60174,144.92506,16:20:57 28-Jun-2023,FastGPS,13.60186,144.92577,,1,,,6.1,0.4,,,,15,32,12477,,,,25,32010,,,,10,32219,,,,22,23322,,,,28,30430,,,,29,26694,,,,31,17982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178578,28-Jun-2023,15:40:03,2,45.000000,43,1,0,7,13.60174,144.92506,16:20:57 28-Jun-2023,FastGPS,13.60226,144.92543,,1,,,9.5,0.4,,,,15,32,10828,,,,29,18990,,,,10,15870,,,,22,25888,,,,26,1563,,,,25,13522,,,,23,11422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178578,28-Jun-2023,15:41:10,1,45.000000,44,1,0,7,13.60174,144.92506,16:20:57 28-Jun-2023,FastGPS,13.60181,144.92518,,1,,,6.4,0.3,,,,15,32,23338,,,,10,23049,,,,29,29266,,,,25,19936,,,,22,7258,,,,26,13655,,,,28,6116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178578,28-Jun-2023,15:43:27,1,45.000000,46,1,0,7,13.60174,144.92506,16:20:57 28-Jun-2023,FastGPS,13.60231,144.92513,,1,,,2.1,0.3,,,,15,32,30100,,,,10,18977,,,,25,14362,,,,22,17367,,,,28,11868,,,,29,31423,,,,26,19578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178578,28-Jun-2023,15:52:10,1,45.000000,47,1,0,7,13.60174,144.92506,16:20:57 28-Jun-2023,FastGPS,13.60264,144.92438,,1,,,7.9,0.3,,,,15,32,16890,,,,10,31096,,,,31,20895,,,,25,21203,,,,28,29713,,,,22,17978,,,,29,296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178578,28-Jun-2023,16:05:27,2,45.000000,48,1,0,7,13.60174,144.92506,16:20:57 28-Jun-2023,FastGPS,13.60143,144.92514,,1,,,14.1,0.9,,,,15,32,24385,,,,29,12527,,,,26,9308,,,,10,14812,,,,22,16844,,,,31,3488,,,,16,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178578,28-Jun-2023,16:08:23,1,45.000000,49,2,0,7,13.60174,144.92506,16:20:57 28-Jun-2023,FastGPS,13.60195,144.92503,,1,,,2.5,0.9,,,,15,32,23177,,,,10,2046,,,,29,5082,,,,28,9801,,,,22,21426,,,,25,16784,,,,26,8124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178578,28-Jun-2023,16:17:49,1,45.000000,50,2,0,7,13.60180,144.92505,16:17:49 28-Jun-2023,Interpolated,13.60211,144.92450,,1,,,1.5,-0.7,,,,15,32,6809,,,,28,3221,,,,10,16662,,,,26,25867,,,,25,27458,,,,22,24700,,,,29,1455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178578,28-Jun-2023,16:20:57,1,45.000000,51,2,0,7,13.18036,147.09624,08:15:15 29-Jun-2023,Argos,13.60174,144.92506,,1,,,7.7,-0.6,,,,15,32,1161,,,,10,502,,,,29,21942,,,,22,25908,,,,31,1291,,,,26,21147,,,,16,6881,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178578,28-Jun-2023,16:30:25,1,45.000000,52,2,0,7,13.59797,144.94497,16:30:25 28-Jun-2023,Interpolated,13.60234,144.92444,,1,,,7.4,0.9,,,,15,32,6986,,,,18,16754,,,,28,23402,,,,22,20603,,,,31,26563,,,,29,8086,,,,25,16456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178578,28-Jun-2023,17:13:09,1,45.000000,54,3,0,7,13.58398,145.02115,17:13:09 28-Jun-2023,Interpolated,13.60193,144.92452,,,,,8.5,-0.1,,,,15,32,15250,,,,16,47,,,,26,29130,,,,18,22073,,,,27,22770,,,,31,19090,,,,28,21325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178578,28-Jun-2023,17:41:34,1,45.000000,56,3,0,7,13.58927,144.99130,17:41:34 28-Jun-2023,Interpolated,13.60198,144.92425,,1,,,6.0,-0.7,,,,15,32,13896,,,,18,7990,,,,27,13986,,,,29,32150,,,,26,32246,,,,31,29642,,,,22,4950,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178578,28-Jun-2023,17:48:03,2,45.000000,57,3,0,7,13.59927,144.93857,17:48:03 28-Jun-2023,Interpolated,13.60225,144.92535,,1,,,2.1,0.8,,,,15,18,3960,,,,26,19189,,,,31,304,,,,32,14185,,,,28,27224,,,,22,19203,,,,16,29826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178578,28-Jun-2023,17:58:13,3,45.000000,58,4,0,7,13.59777,144.94895,17:58:13 28-Jun-2023,Interpolated,13.60266,144.92420,,1,,,1.6,-0.1,,,,15,32,6272,,,,26,11116,,,,22,31660,,,,27,20681,,,,18,7720,,,,31,17191,,,,16,30666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178578,29-Jun-2023,00:46:53,1,45.000000,59,6,0,7,13.40382,145.95986,00:46:53 29-Jun-2023,Interpolated,13.60473,144.91651,,,,,6.8,0.4,,,,15,3,21620,,,,8,7863,,,,21,20665,,,,2,2668,,,,4,18938,,,,7,4850,,,,30,28274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178578,29-Jun-2023,07:30:01,1,45.000000,60,7,0,7,13.63424,144.93753,07:30:01 29-Jun-2023,Interpolated,13.60494,144.91669,,,,,8.2,0.3,,,,15,11,30782,,,,13,19425,,,,7,1327,,,,30,14766,,,,6,27714,,,,20,9282,,,,15,14280,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178578,29-Jun-2023,19:38:38,1,45.000000,62,7,0,5,13.68766,144.97561,19:38:38 29-Jun-2023,Interpolated,13.60293,144.92104,,,,,7.3,-0.6,,,,15,31,6249,,,,27,4208,,,,28,21762,,,,16,10173,,,,4,8720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178578,30-Jun-2023,02:05:00,1,45.000000,63,9,0,7,13.61391,144.92233,02:05:00 30-Jun-2023,Interpolated,13.60478,144.91662,,,,,4.2,0.8,,,,15,14,32035,,,,3,9828,,,,9,16389,,,,4,21559,,,,6,234,,,,17,28036,,,,8,5368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178578,30-Jun-2023,08:06:00,2,45.000000,64,10,0,7,13.58937,144.92707,08:06:00 30-Jun-2023,Interpolated,13.60434,144.91688,,1,,,15.2,0.4,,,,15,15,12325,,,,11,1074,,,,20,24014,,,,5,31270,,,,13,1070,,,,6,30122,,,,29,15945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178578,30-Jun-2023,10:15:00,1,45.000000,65,10,1,7,13.59902,144.92753,10:15:00 30-Jun-2023,Interpolated,13.60036,144.92478,,,,,1.7,0.3,,,,15,5,14951,,,,15,24157,,,,24,32446,,,,14,21142,,,,13,16338,,,,18,32537,,,,23,12210,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178578,30-Jun-2023,10:16:00,2,45.000000,66,10,1,7,13.59839,144.92869,10:16:00 30-Jun-2023,Interpolated,13.60036,144.92508,,,,,4.2,0.4,,,,15,24,14855,,,,15,6057,,,,5,28843,,,,13,29023,,,,20,2572,,,,14,554,,,,18,16560,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178578,30-Jun-2023,12:44:31,2,45.000000,67,10,0,7,13.60151,144.92741,12:44:31 30-Jun-2023,Interpolated,13.60089,144.92485,,,,,7.0,0.3,,,,15,10,8722,,,,12,10081,,,,15,11582,,,,25,8238,,,,23,3218,,,,24,1761,,,,28,20436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178578,30-Jun-2023,12:52:52,2,45.000000,72,11,0,6,13.60145,144.92369,12:52:52 30-Jun-2023,Interpolated,13.60242,144.92427,,,,,6.6,0.9,,,,15,10,21063,,,,25,10167,,,,15,15284,,,,28,17563,,,,23,25429,,,,12,19146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178578,30-Jun-2023,13:13:57,1,45.000000,74,11,0,7,13.60214,144.92435,13:13:57 30-Jun-2023,Interpolated,13.60306,144.92035,,,,,12.4,0.8,,,,15,25,14184,,,,10,22560,,,,15,12824,,,,28,19134,,,,12,23043,,,,23,29298,,,,18,12388,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178578,30-Jun-2023,13:31:04,2,45.000000,75,12,0,7,13.60375,144.92018,13:31:04 30-Jun-2023,Interpolated,13.60321,144.92027,,,,,7.2,-0.2,,,,15,12,18218,,,,10,31992,,,,25,28720,,,,15,8867,,,,23,16692,,,,29,6990,,,,28,10880,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178578,30-Jun-2023,13:40:51,1,45.000000,76,12,0,7,13.60416,144.92008,13:40:51 30-Jun-2023,Interpolated,13.60264,144.92111,,,,,7.5,-0.6,,,,15,10,29289,,,,12,3330,,,,15,28908,,,,25,9535,,,,28,2709,,,,32,27533,,,,29,15125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178578,30-Jun-2023,17:42:00,1,45.000000,85,17,0,7,13.61339,144.91812,17:42:00 30-Jun-2023,Interpolated,13.60371,144.91864,,1,,,5.4,0.4,,,,15,32,21942,,,,22,31022,,,,27,14601,,,,31,20078,,,,18,20465,,,,26,404,,,,29,32404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178578,30-Jun-2023,18:12:44,1,45.000000,86,17,0,7,13.61477,144.91773,18:12:44 30-Jun-2023,Interpolated,13.60383,144.91851,,1,,,3.5,0.8,,,,15,22,19826,,,,31,76,,,,27,20006,,,,18,19960,,,,16,12650,,,,26,9410,,,,8,12952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178578,01-Jul-2023,00:19:48,1,45.000000,87,17,0,5,13.63555,144.91291,00:19:48 01-Jul-2023,Interpolated,13.62719,144.89900,,,,,1.9,-0.7,,,,15,3,21060,,,,7,23119,,,,14,1512,,,,1,7415,,,,8,5748,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178578,01-Jul-2023,12:29:09,1,45.000000,89,19,0,5,13.72611,144.65257,12:29:09 01-Jul-2023,Interpolated,13.72350,144.60037,,,,,16.8,-0.2,,,,15,12,11866,,,,25,10257,,,,15,22430,,,,23,23404,,,,18,17337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178578,02-Jul-2023,07:34:08,1,45.000000,92,23,0,7,13.76405,144.25599,07:34:08 02-Jul-2023,Interpolated,13.74695,144.23771,,,,,11.2,0.3,,,,15,15,8630,,,,11,30208,,,,5,20445,,,,20,19998,,,,30,31158,,,,6,32683,,,,13,12839,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178578,03-Jul-2023,04:25:00,1,45.000000,96,26,1,7,13.87418,143.87237,04:25:00 03-Jul-2023,Interpolated,13.87408,143.87122,,,,,1.7,0.3,,,,15,17,10672,,,,19,12624,,,,20,31518,,,,7,15773,,,,6,19875,,,,9,16692,,,,30,29469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178578,03-Jul-2023,04:27:00,1,45.000000,97,27,1,7,13.87439,143.87179,04:27:00 03-Jul-2023,Interpolated,13.87432,143.87078,,,,,11.1,0.3,,,,15,19,29792,,,,9,28548,,,,17,25204,,,,30,17242,,,,7,1988,,,,14,18616,,,,5,11400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178578,03-Jul-2023,04:35:00,1,45.000000,99,28,0,7,13.92006,143.84788,04:35:00 03-Jul-2023,Interpolated,13.87528,143.86926,,,,,10.9,0.3,,,,15,17,1029,,,,19,15914,,,,20,11144,,,,9,26696,,,,30,19102,,,,6,7162,,,,5,12880,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178578,03-Jul-2023,04:36:00,1,45.000000,100,28,0,7,13.92021,143.84757,04:36:00 03-Jul-2023,Interpolated,13.87520,143.86962,,,,,23.7,0.5,,,,15,17,29869,,,,19,13270,,,,20,9644,,,,5,12322,,,,11,8874,,,,14,10752,,,,9,21531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178578,03-Jul-2023,05:05:56,2,45.000000,102,31,0,7,13.92459,143.83828,05:05:56 03-Jul-2023,Interpolated,13.87967,143.85326,,,,,7.5,0.3,,,,15,20,4394,,,,17,1866,,,,30,17046,,,,11,28929,,,,19,18520,,,,13,22332,,,,6,25935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178578,03-Jul-2023,05:07:00,2,45.000000,103,31,0,7,13.92474,143.83795,05:07:00 03-Jul-2023,Interpolated,13.87988,143.85328,,,,,9.1,0.4,,,,15,6,8902,,,,17,13043,,,,19,30700,,,,7,7665,,,,30,538,,,,9,3298,,,,11,13373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178578,03-Jul-2023,05:08:10,1,45.000000,104,31,0,7,13.92491,143.83759,05:08:10 03-Jul-2023,Interpolated,13.87993,143.85304,,,,,5.7,0.8,,,,15,19,20713,,,,17,1964,,,,6,2833,,,,5,8249,,,,11,8956,,,,13,5788,,,,20,12346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178578,03-Jul-2023,05:53:31,1,45.000000,107,36,0,7,13.93155,143.82351,05:53:31 03-Jul-2023,Interpolated,13.88813,143.83271,,,,,19.8,0.3,,,,15,6,21189,,,,17,12406,,,,19,26858,,,,7,6056,,,,13,26490,,,,5,2309,,,,20,17752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178578,03-Jul-2023,06:10:37,2,45.000000,108,38,0,7,13.93406,143.81820,06:10:37 03-Jul-2023,Interpolated,13.89210,143.82462,,,,,10.0,0.8,,,,15,6,22658,,,,30,22522,,,,19,24197,,,,13,12513,,,,5,19144,,,,17,6007,,,,11,28141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178578,03-Jul-2023,07:07:40,1,45.000000,115,47,0,7,13.94241,143.80050,07:07:40 03-Jul-2023,Interpolated,13.90584,143.80207,,,,,19.1,0.7,,,,15,6,10534,,,,5,11180,,,,30,23957,,,,11,1146,,,,20,14034,,,,13,137,,,,15,20307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178578,03-Jul-2023,07:12:11,1,45.000000,116,47,0,7,13.94307,143.79909,07:12:11 03-Jul-2023,Interpolated,13.90677,143.80050,,,,,7.4,0.3,,,,15,13,2580,,,,15,30772,,,,6,320,,,,30,17474,,,,11,6334,,,,5,17802,,,,20,19752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178578,03-Jul-2023,07:23:08,1,45.000000,117,48,0,7,13.94467,143.79570,07:23:08 03-Jul-2023,Interpolated,13.90952,143.79588,,,,,6.9,0.8,,,,15,11,15017,,,,6,4554,,,,15,20845,,,,30,30705,,,,19,30675,,,,20,402,,,,29,4158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178578,03-Jul-2023,19:36:30,1,45.000000,119,48,0,6,14.09229,143.56920,19:36:30 03-Jul-2023,Interpolated,14.10425,143.56995,,,,,7.2,-0.2,,,,15,31,6863,,,,8,14922,,,,4,21392,,,,28,19580,,,,26,16520,,,,27,23197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178578,04-Jul-2023,01:48:26,1,45.000000,120,49,0,7,14.15556,143.40350,01:48:26 04-Jul-2023,Interpolated,14.18206,143.45446,,,,,7.7,-0.7,,,,15,17,18598,,,,3,24917,,,,4,21423,,,,9,20944,,,,1,25732,,,,2,20411,,,,6,32325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178578,04-Jul-2023,14:54:23,4,45.000000,122,58,0,7,14.22287,143.06883,14:54:23 04-Jul-2023,Interpolated,14.21868,143.06807,,1,,,6.8,-0.7,,,,15,29,15494,,,,32,21511,,,,10,1652,,,,28,2471,,,,22,20046,,,,26,29513,,,,31,26480,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178578,04-Jul-2023,20:55:40,1,45.000000,123,59,0,7,14.24103,142.85775,20:55:40 04-Jul-2023,Interpolated,14.22345,142.87762,,,,,7.6,-0.2,,,,15,16,959,,,,2,24516,,,,7,26422,,,,31,18563,,,,21,32350,,,,1,16234,,,,26,7898,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178578,05-Jul-2023,09:07:50,1,45.000000,125,60,0,7,14.30774,142.50989,09:07:50 05-Jul-2023,Interpolated,14.32924,142.46078,,,,,15.9,-0.7,,,,15,20,5290,,,,24,18839,,,,29,3034,,,,15,22572,,,,5,20643,,,,18,32699,,,,11,19341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178578,05-Jul-2023,15:52:11,1,45.000000,126,66,0,7,14.35605,142.33320,15:52:11 05-Jul-2023,Interpolated,14.39633,142.31524,,,,,12.1,-0.7,,,,15,32,15233,,,,29,20166,,,,31,7156,,,,16,11118,,,,26,24341,,,,28,23398,,,,10,14552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178578,05-Jul-2023,21:54:33,1,45.000000,127,66,0,7,14.39924,142.17479,21:54:33 05-Jul-2023,Interpolated,14.45585,142.16946,,,,,8.0,0.3,,,,15,7,21370,,,,16,22526,,,,2,16155,,,,27,21124,,,,1,27708,,,,21,3426,,,,30,31366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178578,06-Jul-2023,10:48:58,1,45.000000,129,70,0,7,14.49358,141.86197,10:48:58 06-Jul-2023,Interpolated,14.49126,141.83573,,,,,8.6,-0.7,,,,15,5,20722,,,,15,22573,,,,24,14999,,,,12,24682,,,,18,24757,,,,25,29366,,,,23,8911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178578,06-Jul-2023,17:05:28,1,45.000000,130,71,0,7,14.51121,141.63105,17:05:28 06-Jul-2023,Interpolated,14.49906,141.63152,,1,,,13.4,0.8,,,,15,32,10621,,,,16,28611,,,,27,5444,,,,22,4658,,,,18,24812,,,,28,11803,,,,29,27341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178578,06-Jul-2023,23:09:02,1,45.000000,131,72,0,7,14.54177,141.45042,23:09:02 06-Jul-2023,Interpolated,14.52612,141.43155,,,,,10.8,0.8,,,,15,3,17130,,,,1,26695,,,,8,24646,,,,30,24513,,,,7,6,,,,16,30050,,,,2,28990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178578,07-Jul-2023,05:13:00,2,45.000000,132,76,0,7,14.57513,141.29120,05:13:00 07-Jul-2023,Interpolated,14.56169,141.27298,,,,,15.7,-0.7,,,,15,11,23242,,,,20,20481,,,,17,25661,,,,13,5726,,,,6,23492,,,,19,90,,,,9,28760,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178578,07-Jul-2023,11:35:50,2,45.000000,133,78,0,6,14.62383,141.13883,11:35:50 07-Jul-2023,Interpolated,14.61004,141.12632,,,,,6.6,0.3,,,,15,18,15016,,,,12,19615,,,,15,3152,,,,5,7232,,,,23,27116,,,,25,20844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178578,07-Jul-2023,17:52:16,2,45.000000,134,78,0,7,14.66595,140.95881,17:52:16 07-Jul-2023,Interpolated,14.66053,140.97171,,1,,,2.7,0.8,,,,15,16,14221,,,,32,5306,,,,18,9912,,,,22,24434,,,,31,10743,,,,28,5637,,,,8,29621,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178578,08-Jul-2023,00:03:11,1,45.000000,135,80,0,7,14.69937,140.78690,00:03:11 08-Jul-2023,Interpolated,14.68254,140.79600,,,,,19.5,0.3,,,,15,3,8154,,,,14,30017,,,,8,10670,,,,30,11481,,,,4,8080,,,,7,6377,,,,1,4681,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178578,08-Jul-2023,06:27:04,2,45.000000,136,84,0,7,14.74811,140.60218,06:27:04 08-Jul-2023,Interpolated,14.73957,140.59479,,,,,5.7,-0.2,,,,15,6,7176,,,,15,9605,,,,13,11172,,,,11,21087,,,,30,30842,,,,7,1182,,,,5,27056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178578,08-Jul-2023,12:40:18,3,45.000000,137,84,0,7,14.79309,140.41489,12:40:18 08-Jul-2023,Interpolated,14.80269,140.38839,,,,,6.4,-0.3,,,,15,12,11578,,,,10,28296,,,,23,17032,,,,25,18440,,,,18,1227,,,,32,30671,,,,28,8206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178578,08-Jul-2023,18:47:53,2,45.000000,138,84,0,7,14.84779,140.20519,18:47:53 08-Jul-2023,Interpolated,14.85445,140.20893,,,,,8.9,-0.7,,,,15,28,304,,,,8,17142,,,,31,5430,,,,18,326,,,,4,24951,,,,26,25845,,,,21,8239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178578,09-Jul-2023,14:50:39,1,45.000000,141,96,0,7,15.01292,139.49460,14:50:39 09-Jul-2023,Interpolated,15.02590,139.55073,,1,,,9.2,-0.7,,,,15,32,13792,,,,29,9822,,,,26,6700,,,,25,22342,,,,10,14294,,,,22,11520,,,,31,5258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178578,10-Jul-2023,09:07:34,1,45.000000,144,98,0,7,15.03526,138.67024,09:07:34 10-Jul-2023,Interpolated,15.07200,138.78635,,,,,9.8,-0.2,,,,15,20,18986,,,,5,18684,,,,13,25426,,,,24,21764,,,,11,21041,,,,18,15343,,,,15,16057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178578,10-Jul-2023,15:09:26,2,45.000000,145,98,0,7,15.11254,138.52623,15:09:26 10-Jul-2023,Interpolated,15.11088,138.52296,,1,,,8.9,-0.2,,,,15,32,10307,,,,10,4445,,,,22,14140,,,,26,12081,,,,29,26496,,,,16,22554,,,,25,24520,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178578,10-Jul-2023,21:34:47,1,45.000000,146,104,0,7,15.14581,138.26205,21:34:47 10-Jul-2023,Interpolated,15.14973,138.24932,,1,,,9.6,-0.7,,,,15,2,12367,,,,1,29858,,,,7,10151,,,,21,26972,,,,16,1416,,,,27,13882,,,,30,26986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178578,11-Jul-2023,09:38:11,1,45.000000,148,104,0,7,15.22732,137.80943,09:38:11 11-Jul-2023,Interpolated,15.22577,137.81229,,,,,20.5,-0.7,,,,15,24,28460,,,,23,5254,,,,5,22387,,,,18,16092,,,,12,32182,,,,15,2685,,,,29,23744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
