DeployID,Ptt,DepthSensor,Instr,SW,RTC,Received,Time Offset,LocationQuality,Latitude,Longitude,Type,HauledOut,BrokenThermistor,BrokenLink,Transmits,BattVoltage,TransmitVoltage,TransmitCurrent,Temperature,Depth,MaxDepth,ZeroDepthOffset,LightLevel,NoDawnDusk,ReleaseType,ReleaseTime,InitiallyBroken,BurnMinutes,ReleaseDepth,FastGPSPower,TWICPower,PowerLimit,WetDry,MinWetDry,MaxWetDry,WetDryThreshold,StatusWord,TransmitPower,Resets,PreReleaseTilt,PreReleaseTiltSd,PreReleaseTiltCount,XmitQueue,FastGPSLocNumber,FastGPSFailures,BattDiscon,Tilt,S11,ReleaseWetDry,ReleaseTemperature,MaxDepth,LLRangeToday,DeployStart,FirstPostReleaseTX,upright,SWBuild
234080,234080,,Mk10,,08:48:41 06-Oct-2023,22:48:51 05-Oct-2023,-35989,B,14.0219,122.0515,CRC,0,0,,,,1.224,0.152,,,-40.0,0,,,,,,,,,,,203,14,255,75,16,,,,,,,906,168,0,,,,,,,,,,
234080,234080,,Mk10,,10:38:36 10-Oct-2023,00:38:46 10-Oct-2023,-35989,B,14.3243,122.4193,CRC,0,0,,,,1.232,0.144,,,-40.0,0,,,,,,,,,,,112,13,255,74,16,,,,,,,954,175,0,,,,,,,,,,
234080,234080,,Mk10,,,12:48:54 11-Oct-2023,,A,14.3336,122.8098,CRC,0,0,,25570,3.376,1.224,0.312,29.40,,-40.0,0,,,,,,,,,,,219,13,255,74,16,,,,,,,972,177,0,,,,,,,,,,
234080,234080,,Mk10,,23:12:52 11-Oct-2023,13:13:03 11-Oct-2023,-35988,A,14.3056,122.8137,CRC,0,0,,,,1.224,0.148,,,-40.0,0,,,,,,,,,,,255,13,255,74,16,,,,,,,972,177,0,,,,,,,,,,
234080,234080,,Mk10,,,05:16:01 13-Oct-2023,,1,13.9931,123.0924,CRC,0,0,,26082,3.440,1.224,0.160,31.00,,-40.0,0,,,,,,,,,,,194,13,255,71,16,,,,,,,993,179,0,,,,,,,,,,
234080,234080,,Mk10,,,13:25:24 15-Oct-2023,,2,14.0151,123.1805,CRC,0,0,,26850,3.376,1.224,0.164,30.10,,-40.0,0,,,,,,,,,,,214,13,255,71,16,,,,,,,1032,194,0,,,,,,,,,,
234080,234080,,Mk10,,00:04:35 16-Oct-2023,14:04:47 15-Oct-2023,-35987,1,14.0292,123.1813,CRC,0,0,,,,1.224,0.252,,,-40.0,0,,,,,,,,,,,142,13,255,71,16,,,,,,,1032,194,0,,,,,,,,,,
234080,234080,,Mk10,,,22:02:48 15-Oct-2023,,A,14.0515,123.2394,CRC,0,0,,26978,3.440,1.224,0.160,29.80,,-40.0,0,,,,,,,,,,,132,13,255,71,16,,,,,,,1052,214,0,,,,,,,,,,
234080,234080,,Mk10,,,02:49:10 16-Oct-2023,,A,14.1028,123.2793,,0,0,,27042,3.440,1.224,0.168,29.90,56.5,-30.0,0,,,,,,,,,,,,45,185,82,63548,,,,,,,,,0,,,,,,,,,,
234080,234080,,Mk10,,07:41:39 17-Oct-2023,21:41:51 16-Oct-2023,-35987,2,13.9989,123.4291,CRC,0,0,,,,1.224,0.196,,,-40.0,0,,,,,,,,,,,191,13,255,71,16,,,,,,,1063,214,0,,,,,,,,,,
234080,234080,,Mk10,,00:50:40 18-Oct-2023,14:50:52 17-Oct-2023,-35987,B,13.9992,123.6755,CRC,0,0,,,,1.224,0.160,,,-40.0,0,,,,,,,,,,,187,13,255,71,16,,,,,,,1071,215,0,,,,,,,,,,
234080,234080,,Mk10,,06:20:00 18-Oct-2023,20:20:12 17-Oct-2023,-35987,B,13.9289,123.7657,CRC,0,0,,,,1.232,0.164,,,-40.0,0,,,,,,,,,,,142,13,255,71,16,,,,,,,1073,214,0,,,,,,,,,,
234080,234080,,Mk10,,,09:06:29 18-Oct-2023,,2,13.8617,123.8925,CRC,0,0,,27682,3.440,1.224,0.184,31.10,,-40.0,0,,,,,,,,,,,164,13,255,71,16,,,,,,,1080,215,0,,,,,,,,,,
234080,234080,,Mk10,,22:45:29 19-Oct-2023,12:45:41 19-Oct-2023,-35987,1,13.8114,124.0724,CRC,0,0,,,,1.224,0.176,,,-40.0,0,,,,,,,,,,,203,13,255,71,16,,,,,,,1095,218,0,,,,,,,,,,
234080,234080,,Mk10,,,14:48:18 19-Oct-2023,,3,13.7965,124.0650,CRC,0,0,,28066,3.440,1.224,0.176,30.20,,-40.0,0,,,,,,,,,,,183,13,255,71,16,,,,,,,1096,218,0,,,,,,,,,,
234080,234080,,Mk10,,,11:14:59 20-Oct-2023,,3,13.6028,124.0424,CRC,0,0,,28322,3.440,1.224,0.180,30.50,,-40.0,0,,,,,,,,,,,204,13,255,71,16,,,,,,,1105,218,0,,,,,,,,,,
234080,234080,,Mk10,,,00:57:04 21-Oct-2023,,B,13.5261,123.8293,CRC,0,0,,28514,3.440,1.232,0.160,30.60,,-40.0,0,,,,,,,,,,,186,13,255,71,16,,,,,,,1112,218,0,,,,,,,,,,
234080,234080,,Mk10,,22:59:00 21-Oct-2023,12:59:13 21-Oct-2023,-35986,B,13.3462,123.7651,CRC,0,0,,,,1.232,0.144,,,-40.0,0,,,,,,,,,,,209,13,255,71,16,,,,,,,1118,219,0,,,,,,,,,,
234080,234080,,Mk10,,11:09:26 23-Oct-2023,01:09:38 23-Oct-2023,-35987,B,13.3128,124.0284,CRC,0,0,,,,1.224,0.160,,,-40.0,0,,,,,,,,,,,191,13,255,71,16,,,,,,,1137,222,0,,,,,,,,,,
234080,234080,,Mk10,,,09:30:12 23-Oct-2023,,0,13.2416,124.1450,CRC,0,0,,29154,3.440,1.224,0.180,29.90,,-40.0,0,,,,,,,,,,,122,13,255,71,16,,,,,,,1143,225,0,,,,,,,,,,
234080,234080,,Mk10,,,22:09:13 23-Oct-2023,,2,13.1576,124.1722,CRC,0,0,,29282,3.440,1.224,0.152,30.10,,-40.0,0,,,,,,,,,,,229,12,255,73,16,,,,,,,1149,225,0,,,,,,,,,,
234080,234080,,Mk10,,,10:36:02 24-Oct-2023,,3,13.0270,124.0769,CRC,0,0,,29474,3.440,1.224,0.148,30.30,,-40.0,0,,,,,,,,,,,200,12,255,73,16,,,,,,,1156,227,0,,,,,,,,,,
234080,234080,,Mk10,,23:58:01 24-Oct-2023,13:58:14 24-Oct-2023,-35986,2,13.0294,124.0879,CRC,0,0,,,,1.224,0.148,,,-40.0,0,,,,,,,,,,,175,12,255,73,16,,,,,,,1157,226,0,,,,,,,,,,
234080,234080,,Mk10,,12:40:47 25-Oct-2023,02:41:00 25-Oct-2023,-35986,0,13.0623,124.2221,CRC,0,0,,,,1.224,0.176,,,-40.0,0,,,,,,,,,,,194,13,255,73,16,,,,,,,1163,226,0,,,,,,,,,,
234080,234080,,Mk10,,,00:53:29 26-Oct-2023,,,,,CRC,0,0,,29858,3.440,1.224,0.152,29.10,,-40.0,0,,,,,,,,,,,197,13,255,73,16,,,,,,,1174,227,0,,,,,,,,,,
234080,234080,,Mk10,,,10:58:26 29-Oct-2023,,1,12.5984,123.3077,CRC,0,0,,30818,3.440,1.224,0.152,30.50,,-40.0,0,,,,,,,,,,,165,13,255,73,16,,,,,,,1220,235,0,,,,,,,,,,
234080,234080,,Mk10,,11:12:58 30-Oct-2023,01:13:11 30-Oct-2023,-35986,B,12.4914,123.1828,CRC,0,0,,,,1.224,0.152,,,-40.0,0,,,,,,,,,,,175,13,255,73,16,,,,,,,1228,236,0,,,,,,,,,,
234080,234080,,Mk10,,20:52:03 30-Oct-2023,10:52:16 30-Oct-2023,-35986,1,12.4534,122.9208,CRC,0,0,,,,1.224,0.160,,,-40.0,0,,,,,,,,,,,224,13,255,73,16,,,,,,,1232,236,0,,,,,,,,,,
234080,234080,,Mk10,,,21:54:24 30-Oct-2023,,3,12.5023,122.6790,CRC,0,0,,31458,3.440,1.224,0.140,29.70,,-40.0,0,,,,,,,,,,,255,12,255,73,16,,,,,,,1239,238,0,,,,,,,,,,
234080,234080,,Mk10,,,12:49:31 31-Oct-2023,,A,12.4569,122.4265,CRC,0,0,,31650,3.440,1.224,0.144,30.10,,-40.0,0,,,,,,,,,,,199,12,255,73,16,,,,,,,1250,242,0,,,,,,,,,,
234080,234080,,Mk10,,11:29:15 01-Nov-2023,01:29:29 01-Nov-2023,-35985,A,12.2949,122.4721,CRC,0,0,,,,1.224,0.156,,,-40.0,0,,,,,,,,,,,181,13,255,73,16,,,,,,,1256,242,0,,,,,,,,,,
234080,234080,,Mk10,,07:43:56 03-Nov-2023,21:44:10 02-Nov-2023,-35985,1,12.1480,121.9074,CRC,0,0,,,,1.224,0.172,,,-40.0,0,,,,,,,,,,,189,13,255,73,16,,,,,,,1281,247,0,,,,,,,,,,
234080,234080,,Mk10,,01:12:32 04-Nov-2023,15:12:46 03-Nov-2023,-35985,A,11.9786,121.4613,CRC,0,0,,,,1.224,0.156,,,-40.0,0,,,,,,,,,,,243,13,255,73,16,,,,,,,1290,248,0,,,,,,,,,,
234080,234080,,Mk10,,07:22:43 04-Nov-2023,21:22:57 03-Nov-2023,-35985,B,11.9072,121.4958,CRC,0,0,,,,1.224,0.156,,,-40.0,0,,,,,,,,,,,200,13,255,73,16,,,,,,,1293,248,0,,,,,,,,,,
234080,234080,,Mk10,,,09:37:37 04-Nov-2023,,B,12.0157,121.6052,CRC,0,0,,33250,3.440,1.232,0.188,29.80,,-40.0,0,,,,,,,,,,,225,13,255,73,16,,,,,,,1301,250,0,,,,,,,,,,
234080,234080,,Mk10,,19:19:06 05-Nov-2023,09:19:21 05-Nov-2023,-35984,2,11.9649,121.5736,CRC,0,0,,,,1.224,0.160,,,-40.0,0,,,,,,,,,,,218,13,255,73,16,,,,,,,1311,250,0,,,,,,,,,,
234080,234080,,Mk10,,,01:48:24 06-Nov-2023,,2,11.9779,121.5857,CRC,0,0,,33634,3.440,1.224,0.148,30.00,,-40.0,0,,,,,,,,,,,211,13,255,73,16,,,,,,,1319,251,0,,,,,,,,,,
234080,234080,,Mk10,,22:28:58 08-Nov-2023,12:29:13 08-Nov-2023,-35984,B,11.9608,121.5843,CRC,0,0,,,,1.224,0.144,,,-40.0,0,,,,,,,,,,,198,12,255,73,16,,,,,,,1357,265,0,,,,,,,,,,
234080,234080,,Mk10,,,17:00:05 09-Nov-2023,,B,11.9561,121.5535,CRC,0,0,,34658,3.440,1.224,0.140,29.40,,-40.0,0,,,,,,,,,,,220,12,255,73,16,,,,,,,1373,268,0,,,,,,,,,,
234080,234080,,Mk10,,06:54:26 11-Nov-2023,20:54:41 10-Nov-2023,-35984,0,11.9454,121.5813,CRC,0,0,,,,1.224,0.148,,,-40.0,0,,,,,,,,,,,230,13,255,73,16,,,,,,,1387,270,0,,,,,,,,,,
234080,234080,,Mk10,,,00:55:28 12-Nov-2023,,1,11.9927,121.5688,CRC,0,0,,35426,3.376,1.224,0.248,29.70,,-40.0,0,,,,,,,,,,,157,12,255,73,16,,,,,,,1402,273,0,,,,,,,,,,
234080,234080,,Mk10,,18:33:38 13-Nov-2023,08:33:53 13-Nov-2023,-35984,1,11.9471,121.5888,CRC,0,0,,,,1.224,0.200,,,-40.0,0,,,,,,,,,,,215,12,255,73,16,,,,,,,1420,277,0,,,,,,,,,,
234080,234080,,Mk10,,,15:36:53 13-Nov-2023,,A,11.9651,121.5819,CRC,0,0,,36002,3.440,1.224,0.144,29.20,,-40.0,0,,,,,,,,,,,224,13,255,73,16,,,,,,,1425,280,0,,,,,,,,,,
234080,234080,,Mk10,,19:08:40 15-Nov-2023,09:08:56 15-Nov-2023,-35983,0,11.9598,121.5952,CRC,0,0,,,,1.224,0.256,,,-40.0,0,,,,,,,,,,,241,12,255,73,16,,,,,,,1451,288,0,,,,,,,,,,
234080,234080,,Mk10,,,21:10:34 18-Nov-2023,,B,11.9677,121.5708,CRC,0,0,,37858,3.376,1.232,0.164,28.40,,-40.0,0,,,,,,,,,,,198,13,255,73,16,,,,,,,1509,311,0,,,,,,,,,,
234080,234080,,Mk10,,07:23:45 20-Nov-2023,21:24:01 19-Nov-2023,-35983,1,11.9657,121.5759,CRC,0,0,,,,1.224,0.156,,,-40.0,0,,,,,,,,,,,128,13,255,73,16,,,,,,,1527,319,0,,,,,,,,,,
234080,234080,,Mk10,,19:46:43 20-Nov-2023,09:46:59 20-Nov-2023,-35983,1,11.9634,121.5507,CRC,0,0,,,,1.224,0.156,,,-40.0,0,,,,,,,,,,,255,13,255,73,16,,,,,,,1534,321,0,,,,,,,,,,
234080,234080,,Mk10,,,15:08:27 20-Nov-2023,,3,11.9699,121.5747,CRC,0,0,,38562,3.376,1.224,0.172,28.00,,-40.0,0,,,,,,,,,,,142,13,255,73,16,,,,,,,1536,321,0,,,,,,,,,,
234080,234080,,Mk10,,06:48:59 21-Nov-2023,20:49:15 20-Nov-2023,-35983,2,11.9694,121.5793,CRC,0,0,,,,1.224,0.160,,,-40.0,0,,,,,,,,,,,157,13,255,73,16,,,,,,,1541,323,0,,,,,,,,,,
234080,234080,,Mk10,,10:15:45 21-Nov-2023,00:16:01 21-Nov-2023,-35983,0,11.9565,121.5867,CRC,0,0,,,,1.232,0.160,,,-40.0,0,,,,,,,,,,,224,13,255,73,16,,,,,,,1543,324,0,,,,,,,,,,
234080,234080,,Mk10,,21:26:57 21-Nov-2023,11:27:13 21-Nov-2023,-35983,0,11.9651,121.5784,CRC,0,0,,,,1.224,0.164,,,-40.0,0,,,,,,,,,,,127,13,255,73,16,,,,,,,1550,327,0,,,,,,,,,,
234080,234080,,Mk10,,11:44:08 22-Nov-2023,01:44:25 22-Nov-2023,-35982,A,11.9699,121.5682,CRC,0,0,,,,1.224,0.168,,,-40.0,0,,,,,,,,,,,197,13,255,73,16,,,,,,,1566,338,0,,,,,,,,,,
234080,234080,,Mk10,,,11:58:04 22-Nov-2023,,0,11.9820,121.5903,CRC,0,0,,39330,3.376,1.224,0.184,28.40,,-40.0,0,,,,,,,,,,,255,13,255,73,16,,,,,,,1572,340,0,,,,,,,,,,
234080,234080,,Mk10,,,16:14:02 23-Nov-2023,,1,11.9604,121.5682,CRC,0,0,,39778,3.440,1.224,0.180,28.50,,-40.0,0,,,,,,,,,,,125,12,255,73,16,,,,,,,1595,352,0,,,,,,,,,,
234080,234080,,Mk10,,,22:36:44 23-Nov-2023,,2,11.9683,121.5746,CRC,0,0,,39906,3.376,1.224,0.156,28.50,,-40.0,0,,,,,,,,,,,235,12,255,73,16,,,,,,,1603,357,0,,,,,,,,,,
234080,234080,,Mk10,,10:52:21 24-Nov-2023,00:52:38 24-Nov-2023,-35982,0,11.9832,121.5795,CRC,0,0,,,,1.224,0.168,,,-40.0,0,,,,,,,,,,,189,12,255,73,16,,,,,,,1604,358,0,,,,,,,,,,
234080,234080,,Mk10,,21:56:34 25-Nov-2023,11:56:51 25-Nov-2023,-35982,B,11.9721,121.5678,CRC,0,0,,,,1.232,0.224,,,-40.0,0,,,,,,,,,,,191,12,255,73,16,,,,,,,1650,395,0,,,,,,,,,,
234080,234080,,Mk10,,,14:06:09 25-Nov-2023,,B,11.9702,121.5815,CRC,0,0,,40546,3.312,1.224,0.296,28.30,,-40.0,0,,,,,,,,,,,219,12,255,73,16,,,,,,,1653,397,0,,,,,,,,,,
234080,234080,,Mk10,,13:04:31 26-Nov-2023,03:04:48 26-Nov-2023,-35982,1,12.0056,121.5937,CRC,0,0,,,,1.232,0.172,,,-40.0,0,,,,,,,,,,,153,12,255,73,16,,,,,,,1661,400,0,,,,,,,,,,
234080,234080,,Mk10,,,13:53:57 26-Nov-2023,,B,11.9713,121.5759,CRC,0,0,,40930,3.312,1.224,0.300,28.20,,-40.0,0,,,,,,,,,,,187,12,255,73,16,,,,,,,1672,408,0,,,,,,,,,,
234080,234080,,Mk10,,,20:51:57 30-Nov-2023,,1,11.9841,121.5798,CRC,0,0,,42594,3.376,1.224,0.176,28.10,,-40.0,0,,,,,,,,,,,205,12,255,73,16,,,,,,,1766,464,0,,,,,,,,,,
234080,234080,,Mk10,,08:18:13 01-Dec-2023,22:18:30 30-Nov-2023,-35982,1,11.9824,121.5762,CRC,0,0,,,,1.216,0.172,,,-40.0,0,,,,,,,,,,,217,12,255,73,16,,,,,,,1766,464,0,,,,,,,,,,
234080,234080,,Mk10,,,21:39:12 01-Dec-2023,,1,11.9664,121.5717,CRC,0,0,,43042,3.376,1.224,0.156,28.10,,-40.0,0,,,,,,,,,,,139,12,255,71,16,,,,,,,1782,470,0,,,,,,,,,,
234080,234080,,Mk10,,13:27:33 02-Dec-2023,03:27:51 02-Dec-2023,-35981,1,11.9754,121.5810,CRC,0,0,,,,1.224,0.256,,,-40.0,0,,,,,,,,,,,144,12,255,71,16,,,,,,,1786,472,0,,,,,,,,,,
234080,234080,,Mk10,,,09:11:47 04-Dec-2023,,1,11.9596,121.5868,CRC,0,0,,44002,3.440,1.224,0.160,28.20,,-40.0,0,,,,,,,,,,,218,12,255,71,16,,,,,,,1820,484,0,,,,,,,,,,
234080,234080,,Mk10,,,12:48:19 04-Dec-2023,,A,11.9550,121.5689,CRC,0,0,,44066,3.376,1.224,0.196,28.30,,-40.0,0,,,,,,,,,,,143,12,255,71,16,,,,,,,1822,485,0,,,,,,,,,,
234080,234080,,Mk10,,,14:09:30 05-Dec-2023,,1,11.9545,121.5759,CRC,0,0,,44514,3.376,1.216,0.204,28.40,,-40.0,0,,,,,,,,,,,143,12,253,71,16,,,,,,,1846,500,0,,,,,,,,,,
234080,234080,,Mk10,,07:07:38 07-Dec-2023,21:07:57 06-Dec-2023,-35980,A,11.9594,121.5732,CRC,0,0,,,,1.224,0.252,,,-40.0,0,,,,,,,,,,,165,12,252,71,16,,,,,,,1874,518,0,,,,,,,,,,
234080,234080,,Mk10,,10:16:53 07-Dec-2023,00:17:11 07-Dec-2023,-35981,2,11.9807,121.5809,CRC,0,0,,,,1.224,0.216,,,-40.0,0,,,,,,,,,,,79,12,252,71,16,,,,,,,1882,526,0,,,,,,,,,,
234080,234080,,Mk10,,10:20:06 08-Dec-2023,00:20:25 08-Dec-2023,-35980,1,11.9989,121.6063,CRC,0,0,,,,1.232,0.160,,,-40.0,0,,,,,,,,,,,83,12,249,71,16,,,,,,,1914,553,0,,,,,,,,,,
234080,234080,,Mk10,,,23:59:03 08-Dec-2023,,1,11.9653,121.5898,CRC,0,0,,45858,3.376,1.224,0.168,28.30,,-40.0,0,,,,,,,,,,,126,12,255,71,16,,,,,,,1955,590,0,,,,,,,,,,
234080,234080,,Mk10,,,01:26:23 10-Dec-2023,,0,11.9801,121.5656,CRC,0,0,,46306,3.376,1.224,0.272,28.40,,-40.0,0,,,,,,,,,,,184,12,246,67,16,,,,,,,1990,620,0,,,,,,,,,,
234080,234080,,Mk10,,,09:21:33 10-Dec-2023,,3,11.9635,121.5797,CRC,0,0,,46434,3.376,1.224,0.164,28.30,,-40.0,0,,,,,,,,,,,157,12,246,67,16,,,,,,,2004,634,0,,,,,,,,,,
234080,234080,,Mk10,,,21:55:03 10-Dec-2023,,3,11.9623,121.5805,CRC,0,0,,46626,3.376,1.232,0.156,28.30,,-40.0,0,,,,,,,,,,,95,12,245,67,16,,,,,,,2030,658,0,,,,,,,,,,
234080,234080,,Mk10,,18:56:58 11-Dec-2023,08:57:17 11-Dec-2023,-35980,0,11.9903,121.5798,CRC,0,0,,,,1.232,0.156,,,-40.0,0,,,,,,,,,,,207,12,245,67,16,,,,,,,2049,676,0,,,,,,,,,,
234080,234080,,Mk10,,,20:05:16 11-Dec-2023,,B,11.9429,121.5831,CRC,0,0,,46946,3.440,1.224,0.160,27.90,,-40.0,0,,,,,,,,,,,178,12,255,67,16,,,,,,,2072,698,0,,,,,,,,,,
234080,234080,,Mk10,,07:30:31 12-Dec-2023,21:30:50 11-Dec-2023,-35980,1,11.9640,121.5857,CRC,0,0,,,,1.224,0.156,,,-40.0,0,,,,,,,,,,,216,12,255,67,16,,,,,,,2076,702,0,,,,,,,,,,
234080,234080,,Mk10,,19:49:41 12-Dec-2023,09:50:00 12-Dec-2023,-35980,0,12.0447,121.6253,CRC,0,0,,,,1.224,0.168,,,-40.0,0,,,,,,,,,,,188,12,255,67,16,,,,,,,2091,714,0,,,,,,,,,,
234080,234080,,Mk10,,23:59:30 12-Dec-2023,13:59:49 12-Dec-2023,-35980,B,11.9712,121.6318,CRC,0,0,,,,1.232,0.252,,,-40.0,0,,,,,,,,,,,172,12,255,67,16,,,,,,,2093,714,0,,,,,,,,,,
234080,234080,,Mk10,,08:06:18 13-Dec-2023,22:06:37 12-Dec-2023,-35980,2,11.9634,121.5819,CRC,0,0,,,,1.224,0.164,,,-40.0,0,,,,,,,,,,,215,12,255,67,16,,,,,,,2097,714,0,,,,,,,,,,
234080,234080,,Mk10,,11:55:51 13-Dec-2023,01:56:10 13-Dec-2023,-35980,A,11.9748,121.6021,CRC,0,0,,,,1.224,0.188,,,-40.0,0,,,,,,,,,,,216,12,255,67,16,,,,,,,2098,714,0,,,,,,,,,,
234080,234080,,Mk10,,01:26:08 14-Dec-2023,15:26:27 13-Dec-2023,-35980,B,11.9470,121.5817,CRC,0,0,,,,1.232,0.160,,,-40.0,0,,,,,,,,,,,173,12,255,67,16,,,,,,,2107,717,0,,,,,,,,,,
234080,234080,,Mk10,,,21:43:40 13-Dec-2023,,B,11.9609,121.5790,CRC,0,0,,47714,3.376,1.232,0.160,28.00,,-40.0,0,,,,,,,,,,,188,12,255,67,16,,,,,,,2111,718,0,,,,,,,,,,
234080,234080,,Mk10,,09:19:22 14-Dec-2023,23:19:41 13-Dec-2023,-35980,0,11.9748,121.5685,CRC,0,0,,,,1.224,0.160,,,-40.0,0,,,,,,,,,,,123,12,255,67,16,,,,,,,2111,718,0,,,,,,,,,,
234080,234080,,Mk10,,,20:35:17 15-Dec-2023,,0,11.9759,121.5400,,0,0,,48418,3.376,1.224,0.176,27.90,-15.0,1914.0,7,,,,,,,,,,,,71,145,83,41679,,,,,,,,,0,,,,,,,,,,
234080,234080,,Mk10,,22:03:49 16-Dec-2023,12:04:08 16-Dec-2023,-35980,0,11.9533,121.5703,CRC,0,0,,,,1.224,0.160,,,-40.0,0,,,,,,,,,,,216,12,252,72,16,,,,,,,2169,757,0,,,,,,,,,,
234080,234080,,Mk10,,,22:07:20 16-Dec-2023,,1,11.9715,121.5756,CRC,0,0,,48802,3.376,1.224,0.168,28.00,,-40.0,0,,,,,,,,,,,210,12,249,72,16,,,,,,,2188,773,0,,,,,,,,,,
234080,234080,,Mk10,,,10:48:50 17-Dec-2023,,B,11.9442,121.5888,CRC,0,0,,48994,3.376,1.224,0.172,27.90,,-40.0,0,,,,,,,,,,,206,12,249,72,16,,,,,,,2199,781,0,,,,,,,,,,
234080,234080,,Mk10,,07:33:10 18-Dec-2023,21:33:30 17-Dec-2023,-35979,0,11.9624,121.5636,CRC,0,0,,,,1.224,0.244,,,-40.0,0,,,,,,,,,,,202,12,255,62,16,,,,,,,2234,816,0,,,,,,,,,,
234080,234080,,Mk10,,,02:48:39 18-Dec-2023,,0,11.9839,121.5727,CRC,0,0,,49250,3.376,1.232,0.168,27.90,,-40.0,0,,,,,,,,,,,190,12,255,62,16,,,,,,,2243,825,0,,,,,,,,,,
234080,234080,,Mk10,,,21:29:18 18-Dec-2023,,1,11.9638,121.5747,CRC,0,0,,49570,3.376,1.224,0.180,27.60,,-40.0,0,,,,,,,,,,,192,12,252,62,16,,,,,,,2284,865,0,,,,,,,,,,
234080,234080,,Mk10,,08:44:43 19-Dec-2023,22:45:03 18-Dec-2023,-35979,1,11.9656,121.5866,CRC,0,0,,,,1.224,0.164,,,-40.0,0,,,,,,,,,,,118,12,252,62,16,,,,,,,2287,867,0,,,,,,,,,,
234080,234080,,Mk10,,,09:57:01 19-Dec-2023,,0,11.9740,121.6224,CRC,0,0,,49762,3.376,1.232,0.176,27.80,,-40.0,0,,,,,,,,,,,216,12,252,62,16,,,,,,,2304,884,0,,,,,,,,,,
234080,234080,,Mk10,,03:12:42 21-Dec-2023,17:13:02 20-Dec-2023,-35979,B,11.9470,121.5373,CRC,0,0,,,,1.224,0.172,,,-40.0,0,,,,,,,,,,,180,12,250,64,16,,,,,,,2357,934,0,,,,,,,,,,
234080,234080,,Mk10,,23:36:33 21-Dec-2023,13:36:53 21-Dec-2023,-35979,A,11.9577,121.5701,CRC,0,0,,,,1.232,0.160,,,-40.0,0,,,,,,,,,,,189,12,250,64,16,,,,,,,2381,954,0,,,,,,,,,,
234080,234080,,Mk10,,,19:56:46 21-Dec-2023,,0,11.9373,121.5408,CRC,0,0,,50658,3.376,1.224,0.216,27.90,,-40.0,0,,,,,,,,,,,194,12,253,64,16,,,,,,,2388,959,0,,,,,,,,,,
234080,234080,,Mk10,,,09:37:16 22-Dec-2023,,0,11.9658,121.5626,CRC,0,0,,50914,3.376,1.224,0.184,27.90,,-40.0,0,,,,,,,,,,,191,12,253,64,16,,,,,,,2408,976,0,,,,,,,,,,
234080,234080,,Mk10,,,13:30:04 22-Dec-2023,,B,11.9719,121.5649,CRC,0,0,,50978,3.376,1.224,0.164,27.80,,-40.0,0,,,,,,,,,,,194,12,253,64,16,,,,,,,2414,981,0,,,,,,,,,,
234080,234080,,Mk10,,08:24:35 23-Dec-2023,22:24:55 22-Dec-2023,-35979,1,11.9761,121.5791,CRC,0,0,,,,1.232,0.172,,,-40.0,0,,,,,,,,,,,219,12,247,64,16,,,,,,,2435,1000,0,,,,,,,,,,
234080,234080,,Mk10,,,00:52:20 23-Dec-2023,,1,11.9830,121.5710,,0,0,,51170,3.376,1.224,0.188,27.80,32.0,88.0,0,,,,,,,,,,,,9,205,64,1475,,,,,,,,,0,,,,,,,,,,
234080,234080,,Mk10,,00:59:34 24-Dec-2023,14:59:55 23-Dec-2023,-35978,B,11.9680,121.5739,CRC,0,0,,,,1.224,0.164,,,-40.0,0,,,,,,,,,,,183,12,249,64,16,,,,,,,2466,1029,0,,,,,,,,,,
234080,234080,,Mk10,,07:43:51 24-Dec-2023,21:44:12 23-Dec-2023,-35978,1,11.9699,121.5803,CRC,0,0,,,,1.224,0.172,,,-40.0,0,,,,,,,,,,,190,12,249,64,16,,,,,,,2488,1051,0,,,,,,,,,,
234080,234080,,Mk10,,,04:08:19 25-Dec-2023,,2,11.9653,121.5846,CRC,0,0,,52066,3.376,1.224,0.168,27.80,,-40.0,0,,,,,,,,,,,211,12,255,70,16,,,,,,,2550,1111,0,,,,,,,,,,
234080,234080,,Mk10,,22:00:38 26-Dec-2023,12:00:58 26-Dec-2023,-35979,0,11.9680,121.5782,CRC,0,0,,,,1.232,0.196,,,-40.0,0,,,,,,,,,,,179,12,250,70,16,,,,,,,2615,1173,0,,,,,,,,,,
